_names_1	_names_2
1007001394	ENVO:01000101
1007001394	warm surface current
1007001394	warm surface currents
1007001395	cold surface current
1007001395	cold surface currents
1007001395	ENVO:01000102
1007001396	ENVO:01000103
1007001396	western boundary current
1007001396	western boundary currents
1007001397	eastern boundary current
1007001397	eastern boundary currents
1007001397	ENVO:01000104
1007001398	ENVO:01000105
1007001398	marine benthic feature
1007001398	marine benthic features
1007001399	ENVO:01000106
1007001399	permanent marine thermocline
1007001399	permanent marine thermoclines
1007001399	permanent marine thermoclinous
1007001400	ENVO:01000107
1007001400	seasonal marine thermocline
1007001400	seasonal marine thermoclines
1007001400	seasonal marine thermoclinous
1007001401	ENVO:01000108
1007001401	marine cold-water sphere
1007001401	marine cold-water spheres
1007001402	ENVO:01000109
1007001402	marine warm-water sphere
1007001402	marine warm-water spheres
1007001403	ENVO:01000110
1007001403	hydrogenous sediment
1007001403	hydrogenous sediments
1007001404	cosmogenous sediment
1007001404	cosmogenous sediments
1007001404	ENVO:01000111
1007001405	ENVO:01000112
1007001405	manganese nodular
1007001405	manganese nodule
1007001405	manganese nodules
1007001405	polymetallic nodular
1007001405	polymetallic nodule
1007001405	polymetallic nodules
1007001406	ENVO:01000113
1007001406	suspended sediment
1007001406	suspended sediments
1007001408	cobble sediment
1007001408	cobble sediments
1007001408	ENVO:01000115
1007001409	ENVO:01000116
1007001409	pebble sediment
1007001409	pebble sediments
1007001410	ENVO:01000117
1007001410	granular sediment
1007001410	granular sediments
1007001411	ENVO:01000118
1007001411	sandy sediment
1007001411	sandy sediments
1007001412	ENVO:01000119
1007001412	silty sediment
1007001412	silty sediments
1007001413	clay sediment
1007001413	clay sediments
1007001413	ENVO:01000120
1007001414	colloidal sediment
1007001414	colloidal sediments
1007001414	ENVO:01000121
1007001417	ENVO:01000124
1007001417	neritic supra-littoral
1007001417	neritic supra-littoral zone
1007001417	neritic supra-littoralic
1007001417	neritic supra-littorals
1007001418	ENVO:01000125
1007001418	nertic littoral
1007001418	nertic littoral zone
1007001418	nertic littoralic
1007001418	nertic littorals
1007001419	ENVO:01000126
1007001419	neritic sub-littoral
1007001419	neritic sub-littoral zone
1007001419	neritic sub-littoralic
1007001419	neritic sub-littorals
1007001419	sub-tidal
1007001419	sub-tidalic
1007001419	sub-tidals
1007001419	subtidal
1007001419	subtidal zone
1007001419	subtidalic
1007001419	subtidals
1007001420	ENVO:01000127
1007001420	marine cold seep
1007001420	marine cold seep biome
1007001420	marine cold seeps
1007001423	ENVO:01000130
1007001423	marine hydrothermal plumal
1007001423	marine hydrothermal plume
1007001423	marine hydrothermal plumes
1007001424	ENVO:01000131
1007001424	mesophilic sediment
1007001424	mesophilic sediments
1007001425	ENVO:01000132
1007001425	thermophilic sediment
1007001425	thermophilic sediments
1007001426	ENVO:01000133
1007001426	hyperthermophilic sediment
1007001426	hyperthermophilic sediments
1007001427	ENVO:01000134
1007001427	hydrothermal fluid
1007001427	hydrothermal fluids
1007001428	ENVO:01000135
1007001428	nitrate-reducing sediment
1007001428	nitrate-reducing sediments
1007001430	ENVO:01000137
1007001430	organic matter fall
1007001430	organic matter fallic
1007001430	organic matter falls
1007001431	ENVO:01000138
1007001431	plant matter fall
1007001431	plant matter fallic
1007001431	plant matter falls
1007001432	animal matter fall
1007001432	animal matter fallic
1007001432	animal matter falls
1007001432	ENVO:01000139
1007001433	ENVO:01000140
1007001433	whale fall
1007001433	whale fallic
1007001433	whale falls
1007001434	ENVO:01000141
1007001434	seal fall
1007001434	seal fallic
1007001434	seal falls
1007001435	ENVO:01000142
1007001435	wood fall
1007001435	wood fallic
1007001435	wood falls
1007001436	ENVO:01000143
1007001436	marine reef
1007001436	marine reefs
1007001437	ENVO:01000144
1007001437	marine coral reef flat
1007001437	marine coral reef flat zone
1007001437	marine coral reef flatic
1007001437	marine coral reef flats
1007001438	ENVO:01000145
1007001438	marine coral reef back reef
1007001438	marine coral reef back reefs
1007001439	ENVO:01000146
1007001439	marine coral reef crest
1007001439	marine coral reef crests
1007001440	ENVO:01000147
1007001440	marine coral reef fore reef
1007001440	marine coral reef fore reefs
1007001441	ENVO:01000148
1007001441	marine coral reef buttress
1007001441	marine coral reef buttress zone
1007001441	marine coral reef buttresses
1007001442	ENVO:01000149
1007001442	marine coral reef deep fore reef
1007001442	marine coral reef deep fore reefs
1007001443	ENVO:01000150
1007001443	marine subtidal rocky reef
1007001443	marine subtidal rocky reefs
1007001444	ENVO:01000151
1007001444	manganese-reducing sediment
1007001444	manganese-reducing sediments
1007001445	ENVO:01000152
1007001445	iron-reducing sediment
1007001445	iron-reducing sediments
1007001446	ENVO:01000153
1007001446	sulphate-reducing sediment
1007001446	sulphate-reducing sediments
1007001447	carbon dioxide-reducing sediment
1007001447	carbon dioxide-reducing sediments
1007001447	ENVO:01000154
1007001448	ENVO:01000155
1007001448	organic material
1007001448	organic materialic
1007001448	organic materials
1007001449	biofilm material
1007001449	biofilm materialic
1007001449	biofilm materials
1007001449	ENVO:01000156
1007001450	ENVO:01000157
1007001450	microbial mat material
1007001450	microbial mat materialic
1007001450	microbial mat materials
1007001451	ENVO:01000158
1007001451	marine snow
1007001451	marine snows
1007001453	ENVO:01000160
1007001453	marine pockmark
1007001453	marine pockmarkic
1007001453	marine pockmarks
1007001454	ENVO:01000161
1007001454	marine sponge reef
1007001454	marine sponge reef biome
1007001454	marine sponge reefs
1007001466	anoxic water
1007001466	anoxic waters
1007001466	ENVO:01000173
1007001467	ENVO:01000174
1007001467	forest biome
1007001469	ENVO:01000176
1007001469	shrubbies
1007001469	shrubland
1007001469	shrubland biome
1007001469	shrublandic
1007001469	shrublands
1007001470	ENVO:01000177
1007001470	grassland biome
1007001471	ENVO:01000178
1007001471	savanna biome
1007001471	savannal
1007001471	savannas
1007001472	desert biome
1007001472	deserts
1007001472	ENVO:01000179
1007001473	ENVO:01000180
1007001473	tundra biome
1007001473	tundral
1007001473	tundras
1007001475	ENVO:01000182
1007001475	temperate desert
1007001475	temperate desert biome
1007001475	temperate deserts
1007001476	ENVO:01000183
1007001476	tropical desert
1007001476	tropical desert biome
1007001476	tropical deserts
1007001477	ENVO:01000184
1007001477	subtropical desert
1007001477	subtropical desert biome
1007001477	subtropical deserts
1007001478	ENVO:01000185
1007001478	montane desert
1007001478	montane desert biome
1007001478	montane deserts
1007001479	ENVO:01000186
1007001479	polar desert
1007001479	polar desert biome
1007001479	polar deserts
1007001480	ENVO:01000187
1007001480	subtropical savanna
1007001480	subtropical savanna biome
1007001480	subtropical savannal
1007001480	subtropical savannas
1007001481	ENVO:01000188
1007001481	tropical savanna
1007001481	tropical savanna biome
1007001481	tropical savannal
1007001481	tropical savannas
1007001482	ENVO:01000189
1007001482	temperate savanna
1007001482	temperate savanna biome
1007001482	temperate savannal
1007001482	temperate savannas
1007001483	ENVO:01000190
1007001483	flooded savanna
1007001483	flooded savanna biome
1007001483	flooded savannal
1007001483	flooded savannas
1007001484	ENVO:01000191
1007001484	subtropical grassland
1007001484	subtropical grassland biome
1007001484	subtropical grasslandic
1007001484	subtropical grasslands
1007001485	ENVO:01000192
1007001485	tropical grassland
1007001485	tropical grassland biome
1007001485	tropical grasslandic
1007001485	tropical grasslands
1007001486	ENVO:01000193
1007001486	temperate grassland
1007001486	temperate grassland biome
1007001486	temperate grasslandic
1007001486	temperate grasslands
1007001487	ENVO:01000194
1007001487	montane grassland
1007001487	montane grassland biome
1007001487	montane grasslandic
1007001487	montane grasslands
1007001488	ENVO:01000195
1007001488	flooded grassland
1007001488	flooded grassland biome
1007001488	flooded grasslandic
1007001488	flooded grasslands
1007001489	coniferous forest
1007001489	coniferous forest biome
1007001489	coniferous forests
1007001489	ENVO:01000196
1007001490	broad-leaved evergreen forest
1007001490	broad-leaved evergreen forests
1007001490	broadleaf forest
1007001490	broadleaf forest biome
1007001490	broadleaf forests
1007001490	ENVO:01000197
1007001491	ENVO:01000198
1007001491	mixed broadleaf-coniferoal
1007001491	mixed broadleaf-coniferoi
1007001491	mixed broadleaf-coniferous
1007001491	mixed broadleaf-coniferouses
1007001491	mixed forest
1007001491	mixed forest biome
1007001491	mixed forests
1007001491	mixedwood forests
1007001491	mixedwood forestses
1007001492	ENVO:01000199
1007001492	mediterranean forest
1007001492	mediterranean forest biome
1007001492	mediterranean forests
1007001493	ENVO:01000200
1007001493	tropical broadleaf forest
1007001493	tropical broadleaf forest biome
1007001493	tropical broadleaf forests
1007001494	ENVO:01000201
1007001494	subtropical broadleaf forest
1007001494	subtropical broadleaf forest biome
1007001494	subtropical broadleaf forests
1007001495	ENVO:01000202
1007001495	temperate broadleaf forest
1007001495	temperate broadleaf forest biome
1007001495	temperate broadleaf forests
1007001497	ENVO:01000204
1007001497	tropical
1007001497	tropicalic
1007001497	tropicals
1007001498	ENVO:01000205
1007001498	subtropical
1007001498	subtropicalic
1007001498	subtropicals
1007001499	ENVO:01000206
1007001499	temperate
1007001499	temperates
1007001501	ENVO:01000208
1007001501	mediterranean woodland
1007001501	mediterranean woodland biome
1007001501	mediterranean woodlandic
1007001501	mediterranean woodlands
1007001502	ENVO:01000209
1007001502	subtropical coniferous forest
1007001502	subtropical coniferous forest biome
1007001502	subtropical coniferous forests
1007001503	ENVO:01000210
1007001503	tropical coniferous forest
1007001503	tropical coniferous forest biome
1007001503	tropical coniferous forests
1007001504	ENVO:01000211
1007001504	temperate coniferous forest
1007001504	temperate coniferous forest biome
1007001504	temperate coniferous forests
1007001505	ENVO:01000212
1007001505	temperate mixed forest
1007001505	temperate mixed forest biome
1007001505	temperate mixed forests
1007001506	ENVO:01000213
1007001506	subtropical shrubland
1007001506	subtropical shrubland biome
1007001506	subtropical shrublandic
1007001506	subtropical shrublands
1007001507	ENVO:01000214
1007001507	tropical shrubland
1007001507	tropical shrubland biome
1007001507	tropical shrublandic
1007001507	tropical shrublands
1007001508	ENVO:01000215
1007001508	temperate shrubland
1007001508	temperate shrubland biome
1007001508	temperate shrublandic
1007001508	temperate shrublands
1007001509	ENVO:01000216
1007001509	montane shrubland
1007001509	montane shrubland biome
1007001509	montane shrublandic
1007001509	montane shrublands
1007001510	ENVO:01000217
1007001510	mediterranean shrubland
1007001510	mediterranean shrubland biome
1007001510	mediterranean shrublandic
1007001510	mediterranean shrublands
1007001511	caatinga
1007001511	caatingal
1007001511	caatingas
1007001511	ENVO:01000218
1007001511	xeric shrubland
1007001511	xeric shrubland biome
1007001511	xeric shrublandic
1007001511	xeric shrublands
1007001512	anthropogenic terrestrial
1007001512	anthropogenic terrestrial biome
1007001512	anthropogenic terrestrialic
1007001512	anthropogenic terrestrials
1007001512	ENVO:01000219
1007001513	ENVO:01000220
1007001513	tropical woodland
1007001513	tropical woodland biome
1007001513	tropical woodlandic
1007001513	tropical woodlands
1007001514	ENVO:01000221
1007001514	temperate woodland
1007001514	temperate woodland biome
1007001514	temperate woodlandic
1007001514	temperate woodlands
1007001515	ENVO:01000222
1007001515	subtropical woodland
1007001515	subtropical woodland biome
1007001515	subtropical woodlandic
1007001515	subtropical woodlands
1007001516	ENVO:01000223
1007001516	montane savanna
1007001516	montane savanna biome
1007001516	montane savannal
1007001516	montane savannas
1007001517	ENVO:01000224
1007001517	mediterranean grassland
1007001517	mediterranean grassland biome
1007001517	mediterranean grasslandic
1007001517	mediterranean grasslands
1007001518	ENVO:01000225
1007001518	subtropical dry broadleaf forest
1007001518	subtropical dry broadleaf forest biome
1007001518	subtropical dry broadleaf forests
1007001519	ENVO:01000226
1007001519	subtropical moist broadleaf forest
1007001519	subtropical moist broadleaf forest biome
1007001519	subtropical moist broadleaf forests
1007001520	ENVO:01000227
1007001520	tropical dry broadleaf forest
1007001520	tropical dry broadleaf forest biome
1007001520	tropical dry broadleaf forests
1007001521	ENVO:01000228
1007001521	equatorial rain forest
1007001521	equatorial rain forests
1007001521	jungle
1007001521	jungles
1007001521	rain forest
1007001521	rain forests
1007001521	rainforest
1007001521	rainforest biome
1007001521	rainforests
1007001521	tropical moist broadleaf forest
1007001521	tropical moist broadleaf forest biome
1007001521	tropical moist broadleaf forests
1007001521	tropical rain forest
1007001521	tropical rain forests
1007001522	ENVO:01000229
1007001522	mediterranean savanna
1007001522	mediterranean savanna biome
1007001522	mediterranean savannal
1007001522	mediterranean savannas
1007001523	arid
1007001523	arid region
1007001523	arid regional
1007001523	arid regions
1007001523	ENVO:01000230
1007001525	ENVO:01000232
1007001525	silicic lava
1007001525	silicic laval
1007001525	silicic lavas
1007001526	andesitic lava
1007001526	andesitic laval
1007001526	andesitic lavas
1007001526	ENVO:01000233
1007001526	intermediate lava
1007001526	intermediate laval
1007001526	intermediate lavas
1007001527	basaltic lava
1007001527	basaltic laval
1007001527	basaltic lavas
1007001527	ENVO:01000234
1007001527	mafic lava
1007001527	mafic laval
1007001527	mafic lavas
1007001528	ENVO:01000235
1007001528	ultramafic lava
1007001528	ultramafic laval
1007001528	ultramafic lavas
1007001529	basalt
1007001529	basaltic
1007001529	basalts
1007001529	ENVO:01000236
1007001530	coastal chaparral
1007001530	coastal chaparralic
1007001530	coastal chaparrals
1007001530	coastal scrubland
1007001530	coastal scrublandic
1007001530	coastal scrublands
1007001530	ENVO:01000237
1007001531	ENVO:01000238
1007001531	polar
1007001531	polaric
1007001531	polars
1007001532	ENVO:01000239
1007001532	oak woodland
1007001532	oak woodlandic
1007001532	oak woodlands
1007001533	conifer woodland
1007001533	conifer woodlandic
1007001533	conifer woodlands
1007001533	ENVO:01000196
1007001533	pine forest
1007001533	pine forests
1007001533	pine-fir forests
1007001533	pine-fir forestses
1007001534	ENVO:01000241
1007001534	juniper woodland
1007001534	juniper woodlandic
1007001534	juniper woodlands
1007001535	desert scrub
1007001535	desert scrubland
1007001535	desert scrublandic
1007001535	desert scrublands
1007001535	desert scrubs
1007001535	ENVO:01000242
1007001537	ENVO:01000244
1007001537	pinyon juniper woodland
1007001537	pinyon juniper woodlandic
1007001537	pinyon juniper woodlands
1007001538	agricultural areas
1007001538	agricultural areases
1007001538	agricultural areasic
1007001538	agricultural colonies
1007001538	agricultural colony
1007001538	agricultural drain
1007001538	agricultural drains
1007001538	agricultural environmental material
1007001538	agricultural environmental materialic
1007001538	agricultural environmental materials
1007001538	agricultural facilities
1007001538	agricultural facility
1007001538	agricultural feature
1007001538	agricultural features
1007001538	agricultural land
1007001538	agricultural landic
1007001538	agricultural lands
1007001538	agricultural region
1007001538	agricultural regional
1007001538	agricultural regions
1007001538	agricultural reserve
1007001538	agricultural reserves
1007001538	agricultural site
1007001538	agricultural sites
1007001538	agricultural soil
1007001538	agricultural soils
1007001538	agricultural terrace
1007001538	agricultural terraces
1007001538	agricultural waste
1007001538	agricultural wastes
1007001538	AgriculturalLands
1007001538	AgriculturalLandses
1007001538	AgriculturalLandsic
1007001538	cropland
1007001538	cropland biome
1007001538	croplandic
1007001538	croplands
1007001538	cultivated cropland
1007001538	cultivated croplandic
1007001538	cultivated croplands
1007001538	cultured habitat
1007001538	ENVO:00000077
1007001540	ENVO:01000247
1007001540	rangeland
1007001540	rangeland biome
1007001540	rangelandic
1007001540	rangelands
1007001541	dense settlement
1007001541	dense settlement biome
1007001541	dense settlements
1007001541	ENVO:01000248
1007001546	ENVO:02000003
1007001546	pockmark field
1007001546	pockmark fields
1007001587	ENVO:02000044
1007001587	siliceous ooze
1007001587	siliceous oozes
1007001588	ENVO:02000045
1007001588	red clay
1007001588	red clays
1007001589	calcareous ooze
1007001589	calcareous oozes
1007001589	ENVO:02000046
1007001592	coastal buoyancy current front
1007001592	coastal buoyancy current fronts
1007001592	coastal inlets
1007001592	coastal upwelling
1007001592	coastal upwelling front
1007001592	coastal upwelling fronts
1007001592	coastal upwellings
1007001592	coastal water
1007001592	coastal water bodies
1007001592	coastal water body
1007001592	Coastal Waters
1007001592	Coastal Waterses
1007001592	ENVO:00002150
1007001602	ENVO:02000059
1007001602	surface soil
1007001602	surface soils
1007001627	ENVO:02000084
1007001627	goat manure
1007001627	goat manures
1007001637	algal bloom
1007001637	algal blooms
1007001637	ENVO:2000004
1007001638	ENVO:2000005
1007001638	freshwater algal bloom
1007001638	freshwater algal blooms
1008000001	deciduous forest
1008000001	deciduous forests
1008000001	ENVO:01000816
1008000001	monsoon forest
1008000001	monsoon forests
1008000240	ENVO:01000240
1008000240	pine barrens
1008000240	pine barrenses
1008000240	pine grove
1008000240	pine groves
1008001305	ENVO:01001305
1008001305	herbaceous area
1008001305	herbaceous areal
1008001305	herbaceous areas
1009000001	bog
1009000001	cienaga
1009000001	cienagal
1009000001	cienagas
1009000001	ENVO:00000043
1009000001	everglade
1009000001	everglades
1009000001	floating marsh
1009000001	floating marshes
1009000001	floating marshic
1009000001	forested wetland
1009000001	forested wetlandic
1009000001	forested wetlands
1009000001	LacustrineWetland
1009000001	LacustrineWetlandic
1009000001	LacustrineWetlands
1009000001	mire
1009000001	PalustrineWetland
1009000001	PalustrineWetlandic
1009000001	PalustrineWetlands
1009000001	quagmire
1009000001	quagmires
1009000001	quaking bog
1009000001	quaking bogs
1009000001	riparian
1009000001	riparian area
1009000001	riparian areal
1009000001	riparian areas
1009000001	riparian areases
1009000001	riparian areasic
1009000001	riparianic
1009000001	riparians
1009000001	RiparianWetland
1009000001	RiparianWetlandic
1009000001	RiparianWetlands
1009000001	slough
1009000001	sloughs
1009000001	slue
1009000001	swamp forest
1009000001	swamp forests
1009000001	TerrestialWetland
1009000001	TerrestialWetlandic
1009000001	TerrestialWetlands
1009000001	tulelands
1009000001	tulelandses
1009000001	tulelandsic
1009000001	wetland
1009000001	wetlandic
1009000001	WetlandRegion
1009000001	WetlandRegional
1009000001	WetlandRegions
1009000001	wetlands
1009000002	ENVO:00000264
1009000002	seamount chain
1009000002	seamount chains
1009000002	seamount group
1009000002	seamount groups
1009000002	seamount range
1009000002	seamount ranges
1009000002	undersea cordillera
1009000002	undersea cordilleral
1009000002	undersea cordilleras
1009000002	undersea mountain chain
1009000002	undersea mountain chains
1009000002	undersea range
1009000002	undersea ranges
1009000003	ENVO:01000057
1009000003	marine algal bloom
1009000003	marine algal blooms
1009000003	red tide
1009000003	red tides
1009000004	ENVO_root
